year,indicator,num_countries,rel_count,_indicator
2012,16.9.1,14.0,193,16_09_01
2013,16.9.1,12.0,193,16_09_01
2014,16.9.1,47.0,193,16_09_01
2015,16.9.1,14.0,193,16_09_01
2016,16.9.1,16.0,193,16_09_01
2017,16.9.1,18.0,193,16_09_01
2018,16.9.1,27.0,193,16_09_01
2019,16.9.1,2.0,193,16_09_01
2020,16.9.1,0.0,193,16_09_01
1990,16.10.1,0.0,193,16_10_01
1991,16.10.1,0.0,193,16_10_01
1992,16.10.1,0.0,193,16_10_01
1993,16.10.1,0.0,193,16_10_01
1994,16.10.1,0.0,193,16_10_01
1995,16.10.1,0.0,193,16_10_01
1996,16.10.1,0.0,193,16_10_01
1997,16.10.1,0.0,193,16_10_01
1998,16.10.1,0.0,193,16_10_01
1999,16.10.1,0.0,193,16_10_01
2000,16.10.1,0.0,193,16_10_01
2001,16.10.1,0.0,193,16_10_01
2002,16.10.1,0.0,193,16_10_01
2003,16.10.1,0.0,193,16_10_01
2004,16.10.1,0.0,193,16_10_01
2005,16.10.1,0.0,193,16_10_01
2006,16.10.1,0.0,193,16_10_01
2007,16.10.1,0.0,193,16_10_01
2008,16.10.1,0.0,193,16_10_01
2009,16.10.1,0.0,193,16_10_01
2010,16.10.1,0.0,193,16_10_01
2011,16.10.1,0.0,193,16_10_01
2012,16.10.1,0.0,193,16_10_01
2013,16.10.1,0.0,193,16_10_01
2014,16.10.1,0.0,193,16_10_01
2015,16.10.1,0.0,193,16_10_01
2016,16.10.1,0.0,193,16_10_01
2017,16.10.1,0.0,193,16_10_01
2018,16.10.1,0.0,193,16_10_01
2019,16.10.1,0.0,193,16_10_01
2020,16.10.1,0.0,193,16_10_01
1990,16.10.2,0.0,193,16_10_02
1991,16.10.2,0.0,193,16_10_02
1992,16.10.2,0.0,193,16_10_02
1993,16.10.2,0.0,193,16_10_02
1994,16.10.2,0.0,193,16_10_02
1995,16.10.2,0.0,193,16_10_02
1996,16.10.2,0.0,193,16_10_02
1997,16.10.2,0.0,193,16_10_02
1998,16.10.2,0.0,193,16_10_02
1999,16.10.2,0.0,193,16_10_02
2000,16.10.2,0.0,193,16_10_02
2001,16.10.2,0.0,193,16_10_02
2002,16.10.2,0.0,193,16_10_02
2003,16.10.2,0.0,193,16_10_02
2004,16.10.2,0.0,193,16_10_02
2005,16.10.2,0.0,193,16_10_02
2006,16.10.2,0.0,193,16_10_02
2007,16.10.2,0.0,193,16_10_02
2008,16.10.2,0.0,193,16_10_02
2009,16.10.2,0.0,193,16_10_02
2010,16.10.2,0.0,193,16_10_02
2011,16.10.2,0.0,193,16_10_02
2012,16.10.2,0.0,193,16_10_02
2013,16.10.2,0.0,193,16_10_02
2014,16.10.2,0.0,193,16_10_02
2015,16.10.2,0.0,193,16_10_02
2016,16.10.2,0.0,193,16_10_02
2017,16.10.2,0.0,193,16_10_02
2018,16.10.2,0.0,193,16_10_02
2019,16.10.2,0.0,193,16_10_02
2020,16.10.2,125.0,193,16_10_02
1990,16.a.1,0.0,193,16_0a_01
1991,16.a.1,0.0,193,16_0a_01
1992,16.a.1,0.0,193,16_0a_01
1993,16.a.1,0.0,193,16_0a_01
1994,16.a.1,0.0,193,16_0a_01
1995,16.a.1,0.0,193,16_0a_01
1996,16.a.1,0.0,193,16_0a_01
1997,16.a.1,0.0,193,16_0a_01
1998,16.a.1,0.0,193,16_0a_01
1999,16.a.1,0.0,193,16_0a_01
2000,16.a.1,192.0,193,16_0a_01
2001,16.a.1,192.0,193,16_0a_01
2002,16.a.1,192.0,193,16_0a_01
2003,16.a.1,192.0,193,16_0a_01
2004,16.a.1,192.0,193,16_0a_01
2005,16.a.1,192.0,193,16_0a_01
2006,16.a.1,192.0,193,16_0a_01
2007,16.a.1,192.0,193,16_0a_01
2008,16.a.1,192.0,193,16_0a_01
2009,16.a.1,192.0,193,16_0a_01
2010,16.a.1,192.0,193,16_0a_01
2011,16.a.1,192.0,193,16_0a_01
2012,16.a.1,192.0,193,16_0a_01
2013,16.a.1,192.0,193,16_0a_01
2014,16.a.1,192.0,193,16_0a_01
2015,16.a.1,192.0,193,16_0a_01
2016,16.a.1,192.0,193,16_0a_01
2017,16.a.1,192.0,193,16_0a_01
2018,16.a.1,192.0,193,16_0a_01
2019,16.a.1,116.0,193,16_0a_01
2020,16.a.1,0.0,193,16_0a_01
1990,16.b.1,0.0,193,16_0b_01
1991,16.b.1,0.0,193,16_0b_01
1992,16.b.1,0.0,193,16_0b_01
1993,16.b.1,0.0,193,16_0b_01
1994,16.b.1,0.0,193,16_0b_01
1995,16.b.1,0.0,193,16_0b_01
1996,16.b.1,0.0,193,16_0b_01
1997,16.b.1,0.0,193,16_0b_01
1998,16.b.1,0.0,193,16_0b_01
1999,16.b.1,0.0,193,16_0b_01
2000,16.b.1,0.0,193,16_0b_01
2001,16.b.1,0.0,193,16_0b_01
2002,16.b.1,0.0,193,16_0b_01
2003,16.b.1,0.0,193,16_0b_01
2004,16.b.1,0.0,193,16_0b_01
2005,16.b.1,0.0,193,16_0b_01
2006,16.b.1,0.0,193,16_0b_01
2007,16.b.1,0.0,193,16_0b_01
2008,16.b.1,0.0,193,16_0b_01
2009,16.b.1,0.0,193,16_0b_01
2010,16.b.1,0.0,193,16_0b_01
2011,16.b.1,0.0,193,16_0b_01
2012,16.b.1,0.0,193,16_0b_01
2013,16.b.1,0.0,193,16_0b_01
2014,16.b.1,5.0,193,16_0b_01
2015,16.b.1,9.0,193,16_0b_01
2016,16.b.1,7.0,193,16_0b_01
2017,16.b.1,9.0,193,16_0b_01
2018,16.b.1,22.0,193,16_0b_01
2019,16.b.1,4.0,193,16_0b_01
2020,16.b.1,0.0,193,16_0b_01
1990,17.1.1,0.0,193,17_01_01
1991,17.1.1,0.0,193,17_01_01
1992,17.1.1,0.0,193,17_01_01
1993,17.1.1,0.0,193,17_01_01
1994,17.1.1,0.0,193,17_01_01
1995,17.1.1,0.0,193,17_01_01
1996,17.1.1,0.0,193,17_01_01
1997,17.1.1,0.0,193,17_01_01
1998,17.1.1,0.0,193,17_01_01
1999,17.1.1,0.0,193,17_01_01
2000,17.1.1,109.0,193,17_01_01
2001,17.1.1,118.0,193,17_01_01
2002,17.1.1,124.0,193,17_01_01
2003,17.1.1,130.0,193,17_01_01
2004,17.1.1,134.0,193,17_01_01
2005,17.1.1,136.0,193,17_01_01
2006,17.1.1,139.0,193,17_01_01
2007,17.1.1,140.0,193,17_01_01
2008,17.1.1,143.0,193,17_01_01
2009,17.1.1,147.0,193,17_01_01
2010,17.1.1,152.0,193,17_01_01
2011,17.1.1,154.0,193,17_01_01
2012,17.1.1,155.0,193,17_01_01
2013,17.1.1,154.0,193,17_01_01
2014,17.1.1,150.0,193,17_01_01
2015,17.1.1,146.0,193,17_01_01
2016,17.1.1,141.0,193,17_01_01
2017,17.1.1,139.0,193,17_01_01
2018,17.1.1,116.0,193,17_01_01
2019,17.1.1,0.0,193,17_01_01
2020,17.1.1,0.0,193,17_01_01
1990,17.1.2,0.0,193,17_01_02
1991,17.1.2,0.0,193,17_01_02
1992,17.1.2,0.0,193,17_01_02
1993,17.1.2,0.0,193,17_01_02
1994,17.1.2,0.0,193,17_01_02
1995,17.1.2,0.0,193,17_01_02
1996,17.1.2,0.0,193,17_01_02
1997,17.1.2,0.0,193,17_01_02
1998,17.1.2,0.0,193,17_01_02
1999,17.1.2,0.0,193,17_01_02
2000,17.1.2,107.0,193,17_01_02
2001,17.1.2,117.0,193,17_01_02
2002,17.1.2,123.0,193,17_01_02
2003,17.1.2,129.0,193,17_01_02
2004,17.1.2,133.0,193,17_01_02
2005,17.1.2,135.0,193,17_01_02
2006,17.1.2,137.0,193,17_01_02
2007,17.1.2,138.0,193,17_01_02
2008,17.1.2,141.0,193,17_01_02
2009,17.1.2,145.0,193,17_01_02
2010,17.1.2,151.0,193,17_01_02
2011,17.1.2,153.0,193,17_01_02
2012,17.1.2,153.0,193,17_01_02
2013,17.1.2,152.0,193,17_01_02
2014,17.1.2,148.0,193,17_01_02
2015,17.1.2,144.0,193,17_01_02
2016,17.1.2,139.0,193,17_01_02
2017,17.1.2,137.0,193,17_01_02
2018,17.1.2,114.0,193,17_01_02
2019,17.1.2,2.0,193,17_01_02
2020,17.1.2,0.0,193,17_01_02
1990,17.2.1,0.0,50,17_02_01
1991,17.2.1,0.0,50,17_02_01
1992,17.2.1,0.0,50,17_02_01
1993,17.2.1,0.0,50,17_02_01
1994,17.2.1,0.0,50,17_02_01
1995,17.2.1,0.0,50,17_02_01
1996,17.2.1,0.0,50,17_02_01
1997,17.2.1,0.0,50,17_02_01
1998,17.2.1,0.0,50,17_02_01
1999,17.2.1,0.0,50,17_02_01
2000,17.2.1,29.0,50,17_02_01
2001,17.2.1,29.0,50,17_02_01
2002,17.2.1,29.0,50,17_02_01
2003,17.2.1,29.0,50,17_02_01
2004,17.2.1,29.0,50,17_02_01
2005,17.2.1,29.0,50,17_02_01
2006,17.2.1,29.0,50,17_02_01
2007,17.2.1,29.0,50,17_02_01
2008,17.2.1,29.0,50,17_02_01
2009,17.2.1,29.0,50,17_02_01
2010,17.2.1,29.0,50,17_02_01
2011,17.2.1,29.0,50,17_02_01
2012,17.2.1,29.0,50,17_02_01
2013,17.2.1,29.0,50,17_02_01
2014,17.2.1,29.0,50,17_02_01
2015,17.2.1,29.0,50,17_02_01
2016,17.2.1,29.0,50,17_02_01
2017,17.2.1,29.0,50,17_02_01
2018,17.2.1,29.0,50,17_02_01
2019,17.2.1,29.0,50,17_02_01
2020,17.2.1,0.0,50,17_02_01
1990,17.3.1,156.0,193,17_03_01
1991,17.3.1,157.0,193,17_03_01
1992,17.3.1,171.0,193,17_03_01
1993,17.3.1,175.0,193,17_03_01
1994,17.3.1,176.0,193,17_03_01
1995,17.3.1,176.0,193,17_03_01
1996,17.3.1,176.0,193,17_03_01
1997,17.3.1,177.0,193,17_03_01
1998,17.3.1,178.0,193,17_03_01
1999,17.3.1,178.0,193,17_03_01
2000,17.3.1,179.0,193,17_03_01
2001,17.3.1,180.0,193,17_03_01
2002,17.3.1,184.0,193,17_03_01
2003,17.3.1,184.0,193,17_03_01
2004,17.3.1,184.0,193,17_03_01
2005,17.3.1,184.0,193,17_03_01
2006,17.3.1,184.0,193,17_03_01
2007,17.3.1,184.0,193,17_03_01
2008,17.3.1,184.0,193,17_03_01
2009,17.3.1,184.0,193,17_03_01
2010,17.3.1,184.0,193,17_03_01
2011,17.3.1,184.0,193,17_03_01
2012,17.3.1,184.0,193,17_03_01
2013,17.3.1,184.0,193,17_03_01
2014,17.3.1,184.0,193,17_03_01
2015,17.3.1,183.0,193,17_03_01
2016,17.3.1,183.0,193,17_03_01
2017,17.3.1,183.0,193,17_03_01
2018,17.3.1,183.0,193,17_03_01
2019,17.3.1,0.0,193,17_03_01
2020,17.3.1,0.0,193,17_03_01
1990,17.3.2,106.0,193,17_03_02
1991,17.3.2,109.0,193,17_03_02
1992,17.3.2,116.0,193,17_03_02
1993,17.3.2,123.0,193,17_03_02
1994,17.3.2,128.0,193,17_03_02
1995,17.3.2,137.0,193,17_03_02
1996,17.3.2,143.0,193,17_03_02
1997,17.3.2,143.0,193,17_03_02
1998,17.3.2,147.0,193,17_03_02
1999,17.3.2,149.0,193,17_03_02
2000,17.3.2,152.0,193,17_03_02
2001,17.3.2,154.0,193,17_03_02
2002,17.3.2,156.0,193,17_03_02
2003,17.3.2,158.0,193,17_03_02
2004,17.3.2,160.0,193,17_03_02
2005,17.3.2,165.0,193,17_03_02
2006,17.3.2,168.0,193,17_03_02
2007,17.3.2,169.0,193,17_03_02
2008,17.3.2,170.0,193,17_03_02
2009,17.3.2,171.0,193,17_03_02
2010,17.3.2,172.0,193,17_03_02
2011,17.3.2,173.0,193,17_03_02
2012,17.3.2,173.0,193,17_03_02
2013,17.3.2,173.0,193,17_03_02
2014,17.3.2,174.0,193,17_03_02
2015,17.3.2,173.0,193,17_03_02
2016,17.3.2,172.0,193,17_03_02
2017,17.3.2,171.0,193,17_03_02
2018,17.3.2,170.0,193,17_03_02
2019,17.3.2,0.0,193,17_03_02
2020,17.3.2,0.0,193,17_03_02
1990,17.4.1,88.0,193,17_04_01
1991,17.4.1,90.0,193,17_04_01
1992,17.4.1,93.0,193,17_04_01
1993,17.4.1,96.0,193,17_04_01
1994,17.4.1,101.0,193,17_04_01
1995,17.4.1,102.0,193,17_04_01
1996,17.4.1,105.0,193,17_04_01
1997,17.4.1,106.0,193,17_04_01
1998,17.4.1,105.0,193,17_04_01
1999,17.4.1,106.0,193,17_04_01
2000,17.4.1,106.0,193,17_04_01
2001,17.4.1,105.0,193,17_04_01
2002,17.4.1,107.0,193,17_04_01
2003,17.4.1,107.0,193,17_04_01
2004,17.4.1,108.0,193,17_04_01
2005,17.4.1,109.0,193,17_04_01
2006,17.4.1,111.0,193,17_04_01
2007,17.4.1,113.0,193,17_04_01
2008,17.4.1,114.0,193,17_04_01
2009,17.4.1,114.0,193,17_04_01
2010,17.4.1,114.0,193,17_04_01
2011,17.4.1,113.0,193,17_04_01
2012,17.4.1,113.0,193,17_04_01
2013,17.4.1,113.0,193,17_04_01
2014,17.4.1,113.0,193,17_04_01
2015,17.4.1,113.0,193,17_04_01
2016,17.4.1,113.0,193,17_04_01
2017,17.4.1,108.0,193,17_04_01
2018,17.4.1,87.0,193,17_04_01
2019,17.4.1,0.0,193,17_04_01
2020,17.4.1,0.0,193,17_04_01
1990,17.5.1,0.0,193,17_05_01
1991,17.5.1,0.0,193,17_05_01
1992,17.5.1,0.0,193,17_05_01
1993,17.5.1,0.0,193,17_05_01
1994,17.5.1,0.0,193,17_05_01
1995,17.5.1,0.0,193,17_05_01
1996,17.5.1,0.0,193,17_05_01
1997,17.5.1,0.0,193,17_05_01
1998,17.5.1,0.0,193,17_05_01
1999,17.5.1,0.0,193,17_05_01
2000,17.5.1,0.0,193,17_05_01
2001,17.5.1,0.0,193,17_05_01
2002,17.5.1,0.0,193,17_05_01
2003,17.5.1,0.0,193,17_05_01
2004,17.5.1,0.0,193,17_05_01
2005,17.5.1,0.0,193,17_05_01
2006,17.5.1,0.0,193,17_05_01
2007,17.5.1,0.0,193,17_05_01
2008,17.5.1,0.0,193,17_05_01
2009,17.5.1,0.0,193,17_05_01
2010,17.5.1,0.0,193,17_05_01
2011,17.5.1,0.0,193,17_05_01
2012,17.5.1,0.0,193,17_05_01
2013,17.5.1,0.0,193,17_05_01
2014,17.5.1,0.0,193,17_05_01
2015,17.5.1,0.0,193,17_05_01
2016,17.5.1,0.0,193,17_05_01
2017,17.5.1,0.0,193,17_05_01
2018,17.5.1,0.0,193,17_05_01
2019,17.5.1,0.0,193,17_05_01
2020,17.5.1,0.0,193,17_05_01
1990,17.6.1,0.0,193,17_06_01
1991,17.6.1,0.0,193,17_06_01
1992,17.6.1,0.0,193,17_06_01
1993,17.6.1,0.0,193,17_06_01
1994,17.6.1,0.0,193,17_06_01
1995,17.6.1,0.0,193,17_06_01
1996,17.6.1,0.0,193,17_06_01
1997,17.6.1,0.0,193,17_06_01
1998,17.6.1,0.0,193,17_06_01
1999,17.6.1,0.0,193,17_06_01
2000,17.6.1,42.0,193,17_06_01
2001,17.6.1,73.0,193,17_06_01
2002,17.6.1,102.0,193,17_06_01
2003,17.6.1,121.0,193,17_06_01
2004,17.6.1,138.0,193,17_06_01
2005,17.6.1,159.0,193,17_06_01
2006,17.6.1,166.0,193,17_06_01
2007,17.6.1,170.0,193,17_06_01
2008,17.6.1,177.0,193,17_06_01
2009,17.6.1,179.0,193,17_06_01
2010,17.6.1,187.0,193,17_06_01
2011,17.6.1,186.0,193,17_06_01
2012,17.6.1,187.0,193,17_06_01
2013,17.6.1,188.0,193,17_06_01
2014,17.6.1,188.0,193,17_06_01
2015,17.6.1,187.0,193,17_06_01
2016,17.6.1,186.0,193,17_06_01
2017,17.6.1,186.0,193,17_06_01
2018,17.6.1,166.0,193,17_06_01
2019,17.6.1,0.0,193,17_06_01
2020,17.6.1,0.0,193,17_06_01
1990,17.7.1,0.0,193,17_07_01
1991,17.7.1,0.0,193,17_07_01
1992,17.7.1,0.0,193,17_07_01
1993,17.7.1,0.0,193,17_07_01
1994,17.7.1,0.0,193,17_07_01
1995,17.7.1,0.0,193,17_07_01
1996,17.7.1,0.0,193,17_07_01
1997,17.7.1,0.0,193,17_07_01
1998,17.7.1,0.0,193,17_07_01
1999,17.7.1,0.0,193,17_07_01
2000,17.7.1,0.0,193,17_07_01
2001,17.7.1,0.0,193,17_07_01
2002,17.7.1,0.0,193,17_07_01
2003,17.7.1,0.0,193,17_07_01
2004,17.7.1,0.0,193,17_07_01
2005,17.7.1,0.0,193,17_07_01
2006,17.7.1,0.0,193,17_07_01
2007,17.7.1,0.0,193,17_07_01
2008,17.7.1,0.0,193,17_07_01
2009,17.7.1,0.0,193,17_07_01
2010,17.7.1,0.0,193,17_07_01
2011,17.7.1,0.0,193,17_07_01
2012,17.7.1,0.0,193,17_07_01
2013,17.7.1,0.0,193,17_07_01
2014,17.7.1,0.0,193,17_07_01
2015,17.7.1,0.0,193,17_07_01
2016,17.7.1,0.0,193,17_07_01
2017,17.7.1,0.0,193,17_07_01
2018,17.7.1,0.0,193,17_07_01
2019,17.7.1,0.0,193,17_07_01
2020,17.7.1,0.0,193,17_07_01
1990,17.8.1,0.0,193,17_08_01
1991,17.8.1,0.0,193,17_08_01
1992,17.8.1,0.0,193,17_08_01
1993,17.8.1,0.0,193,17_08_01
1994,17.8.1,0.0,193,17_08_01
1995,17.8.1,0.0,193,17_08_01
1996,17.8.1,0.0,193,17_08_01
1997,17.8.1,0.0,193,17_08_01
1998,17.8.1,0.0,193,17_08_01
1999,17.8.1,0.0,193,17_08_01
2000,17.8.1,181.0,193,17_08_01
2001,17.8.1,186.0,193,17_08_01
2002,17.8.1,188.0,193,17_08_01
2003,17.8.1,188.0,193,17_08_01
2004,17.8.1,190.0,193,17_08_01
2005,17.8.1,189.0,193,17_08_01
2006,17.8.1,189.0,193,17_08_01
2007,17.8.1,189.0,193,17_08_01
2008,17.8.1,189.0,193,17_08_01
2009,17.8.1,189.0,193,17_08_01
2010,17.8.1,189.0,193,17_08_01
2011,17.8.1,189.0,193,17_08_01
2012,17.8.1,189.0,193,17_08_01
2013,17.8.1,189.0,193,17_08_01
2014,17.8.1,189.0,193,17_08_01
2015,17.8.1,189.0,193,17_08_01
2016,17.8.1,189.0,193,17_08_01
2017,17.8.1,189.0,193,17_08_01
2018,17.8.1,78.0,193,17_08_01
2019,17.8.1,0.0,193,17_08_01
2020,17.8.1,0.0,193,17_08_01
1990,17.9.1,0.0,143,17_09_01
1991,17.9.1,0.0,143,17_09_01
1992,17.9.1,0.0,143,17_09_01
1993,17.9.1,0.0,143,17_09_01
1994,17.9.1,0.0,143,17_09_01
1995,17.9.1,0.0,143,17_09_01
1996,17.9.1,0.0,143,17_09_01
1997,17.9.1,0.0,143,17_09_01
1998,17.9.1,0.0,143,17_09_01
1999,17.9.1,0.0,143,17_09_01
2000,17.9.1,139.0,143,17_09_01
2001,17.9.1,141.0,143,17_09_01
2002,17.9.1,142.0,143,17_09_01
2003,17.9.1,140.0,143,17_09_01
2004,17.9.1,140.0,143,17_09_01
2005,17.9.1,142.0,143,17_09_01
2006,17.9.1,142.0,143,17_09_01
2007,17.9.1,142.0,143,17_09_01
2008,17.9.1,141.0,143,17_09_01
2009,17.9.1,141.0,143,17_09_01
2010,17.9.1,141.0,143,17_09_01
2011,17.9.1,138.0,143,17_09_01
2012,17.9.1,138.0,143,17_09_01
2013,17.9.1,138.0,143,17_09_01
2014,17.9.1,137.0,143,17_09_01
2015,17.9.1,137.0,143,17_09_01
2016,17.9.1,137.0,143,17_09_01
2017,17.9.1,137.0,143,17_09_01
2018,17.9.1,134.0,143,17_09_01
2019,17.9.1,0.0,143,17_09_01
2020,17.9.1,0.0,143,17_09_01
1990,17.10.1,0.0,193,17_10_01
1991,17.10.1,0.0,193,17_10_01
1992,17.10.1,0.0,193,17_10_01
1993,17.10.1,0.0,193,17_10_01
1994,17.10.1,0.0,193,17_10_01
1995,17.10.1,0.0,193,17_10_01
1996,17.10.1,0.0,193,17_10_01
1997,17.10.1,0.0,193,17_10_01
1998,17.10.1,0.0,193,17_10_01
1999,17.10.1,0.0,193,17_10_01
2000,17.10.1,0.0,193,17_10_01
2001,17.10.1,0.0,193,17_10_01
2002,17.10.1,0.0,193,17_10_01
2003,17.10.1,0.0,193,17_10_01
2004,17.10.1,0.0,193,17_10_01
2005,17.10.1,152.0,193,17_10_01
2006,17.10.1,152.0,193,17_10_01
2007,17.10.1,152.0,193,17_10_01
2008,17.10.1,152.0,193,17_10_01
2009,17.10.1,152.0,193,17_10_01
2010,17.10.1,153.0,193,17_10_01
2011,17.10.1,153.0,193,17_10_01
2012,17.10.1,153.0,193,17_10_01
2013,17.10.1,153.0,193,17_10_01
2014,17.10.1,153.0,193,17_10_01
2015,17.10.1,153.0,193,17_10_01
2016,17.10.1,137.0,193,17_10_01
2017,17.10.1,134.0,193,17_10_01
2018,17.10.1,130.0,193,17_10_01
2019,17.10.1,0.0,193,17_10_01
2020,17.10.1,0.0,193,17_10_01
1990,17.11.1,0.0,193,17_11_01
1991,17.11.1,0.0,193,17_11_01
1992,17.11.1,0.0,193,17_11_01
1993,17.11.1,0.0,193,17_11_01
1994,17.11.1,0.0,193,17_11_01
1995,17.11.1,0.0,193,17_11_01
1996,17.11.1,0.0,193,17_11_01
1997,17.11.1,0.0,193,17_11_01
1998,17.11.1,0.0,193,17_11_01
1999,17.11.1,0.0,193,17_11_01
2000,17.11.1,0.0,193,17_11_01
2001,17.11.1,0.0,193,17_11_01
2002,17.11.1,0.0,193,17_11_01
2003,17.11.1,0.0,193,17_11_01
2004,17.11.1,0.0,193,17_11_01
2005,17.11.1,0.0,193,17_11_01
2006,17.11.1,0.0,193,17_11_01
2007,17.11.1,0.0,193,17_11_01
2008,17.11.1,0.0,193,17_11_01
2009,17.11.1,0.0,193,17_11_01
2010,17.11.1,0.0,193,17_11_01
2011,17.11.1,0.0,193,17_11_01
2012,17.11.1,0.0,193,17_11_01
2013,17.11.1,0.0,193,17_11_01
2014,17.11.1,0.0,193,17_11_01
2015,17.11.1,0.0,193,17_11_01
2016,17.11.1,0.0,193,17_11_01
2017,17.11.1,0.0,193,17_11_01
2018,17.11.1,0.0,193,17_11_01
2019,17.11.1,0.0,193,17_11_01
2020,17.11.1,0.0,193,17_11_01
1990,17.12.1,0.0,143,17_12_01
1991,17.12.1,0.0,143,17_12_01
1992,17.12.1,0.0,143,17_12_01
1993,17.12.1,0.0,143,17_12_01
1994,17.12.1,0.0,143,17_12_01
1995,17.12.1,0.0,143,17_12_01
1996,17.12.1,0.0,143,17_12_01
1997,17.12.1,0.0,143,17_12_01
1998,17.12.1,0.0,143,17_12_01
1999,17.12.1,0.0,143,17_12_01
2000,17.12.1,141.0,143,17_12_01
2001,17.12.1,141.0,143,17_12_01
2002,17.12.1,141.0,143,17_12_01
2003,17.12.1,141.0,143,17_12_01
2004,17.12.1,141.0,143,17_12_01
2005,17.12.1,141.0,143,17_12_01
2006,17.12.1,141.0,143,17_12_01
2007,17.12.1,141.0,143,17_12_01
2008,17.12.1,141.0,143,17_12_01
2009,17.12.1,141.0,143,17_12_01
2010,17.12.1,141.0,143,17_12_01
2011,17.12.1,141.0,143,17_12_01
2012,17.12.1,141.0,143,17_12_01
2013,17.12.1,141.0,143,17_12_01
2014,17.12.1,141.0,143,17_12_01
2015,17.12.1,141.0,143,17_12_01
2016,17.12.1,141.0,143,17_12_01
2017,17.12.1,141.0,143,17_12_01
2018,17.12.1,141.0,143,17_12_01
2019,17.12.1,0.0,143,17_12_01
2020,17.12.1,0.0,143,17_12_01
1990,17.13.1,0.0,193,17_13_01
1991,17.13.1,0.0,193,17_13_01
1992,17.13.1,0.0,193,17_13_01
1993,17.13.1,0.0,193,17_13_01
1994,17.13.1,0.0,193,17_13_01
1995,17.13.1,0.0,193,17_13_01
1996,17.13.1,0.0,193,17_13_01
1997,17.13.1,0.0,193,17_13_01
1998,17.13.1,0.0,193,17_13_01
1999,17.13.1,0.0,193,17_13_01
2000,17.13.1,0.0,193,17_13_01
2001,17.13.1,0.0,193,17_13_01
2002,17.13.1,0.0,193,17_13_01
2003,17.13.1,0.0,193,17_13_01
2004,17.13.1,0.0,193,17_13_01
2005,17.13.1,0.0,193,17_13_01
2006,17.13.1,0.0,193,17_13_01
2007,17.13.1,0.0,193,17_13_01
2008,17.13.1,0.0,193,17_13_01
2009,17.13.1,0.0,193,17_13_01
2010,17.13.1,0.0,193,17_13_01
2011,17.13.1,0.0,193,17_13_01
2012,17.13.1,0.0,193,17_13_01
2013,17.13.1,0.0,193,17_13_01
2014,17.13.1,0.0,193,17_13_01
2015,17.13.1,0.0,193,17_13_01
2016,17.13.1,0.0,193,17_13_01
2017,17.13.1,0.0,193,17_13_01
2018,17.13.1,0.0,193,17_13_01
2019,17.13.1,0.0,193,17_13_01
2020,17.13.1,0.0,193,17_13_01
1990,17.14.1,0.0,193,17_14_01
1991,17.14.1,0.0,193,17_14_01
1992,17.14.1,0.0,193,17_14_01
1993,17.14.1,0.0,193,17_14_01
1994,17.14.1,0.0,193,17_14_01
1995,17.14.1,0.0,193,17_14_01
1996,17.14.1,0.0,193,17_14_01
1997,17.14.1,0.0,193,17_14_01
1998,17.14.1,0.0,193,17_14_01
1999,17.14.1,0.0,193,17_14_01
2000,17.14.1,0.0,193,17_14_01
2001,17.14.1,0.0,193,17_14_01
2002,17.14.1,0.0,193,17_14_01
2003,17.14.1,0.0,193,17_14_01
2004,17.14.1,0.0,193,17_14_01
2005,17.14.1,0.0,193,17_14_01
2006,17.14.1,0.0,193,17_14_01
2007,17.14.1,0.0,193,17_14_01
2008,17.14.1,0.0,193,17_14_01
2009,17.14.1,0.0,193,17_14_01
2010,17.14.1,0.0,193,17_14_01
2011,17.14.1,0.0,193,17_14_01
2012,17.14.1,0.0,193,17_14_01
2013,17.14.1,0.0,193,17_14_01
2014,17.14.1,0.0,193,17_14_01
2015,17.14.1,0.0,193,17_14_01
2016,17.14.1,0.0,193,17_14_01
2017,17.14.1,0.0,193,17_14_01
2018,17.14.1,0.0,193,17_14_01
2019,17.14.1,0.0,193,17_14_01
2020,17.14.1,0.0,193,17_14_01
1990,17.15.1,0.0,193,17_15_01
1991,17.15.1,0.0,193,17_15_01
1992,17.15.1,0.0,193,17_15_01
1993,17.15.1,0.0,193,17_15_01
1994,17.15.1,0.0,193,17_15_01
1995,17.15.1,0.0,193,17_15_01
1996,17.15.1,0.0,193,17_15_01
1997,17.15.1,0.0,193,17_15_01
1998,17.15.1,0.0,193,17_15_01
1999,17.15.1,0.0,193,17_15_01
2000,17.15.1,0.0,193,17_15_01
2001,17.15.1,0.0,193,17_15_01
2002,17.15.1,0.0,193,17_15_01
2003,17.15.1,0.0,193,17_15_01
2004,17.15.1,0.0,193,17_15_01
2005,17.15.1,0.0,193,17_15_01
2006,17.15.1,0.0,193,17_15_01
2007,17.15.1,0.0,193,17_15_01
2008,17.15.1,0.0,193,17_15_01
2009,17.15.1,0.0,193,17_15_01
2010,17.15.1,0.0,193,17_15_01
2011,17.15.1,0.0,193,17_15_01
2012,17.15.1,0.0,193,17_15_01
2013,17.15.1,0.0,193,17_15_01
2014,17.15.1,0.0,193,17_15_01
2015,17.15.1,0.0,193,17_15_01
2016,17.15.1,0.0,193,17_15_01
2017,17.15.1,0.0,193,17_15_01
2018,17.15.1,104.0,193,17_15_01
2019,17.15.1,0.0,193,17_15_01
2020,17.15.1,0.0,193,17_15_01
1990,17.16.1,0.0,193,17_16_01
1991,17.16.1,0.0,193,17_16_01
